ds_id,it_id,mypso_pre_time,mypso_post_time,mypso_total_time,mypso_span,ndpso_total_time,ndpso_span,impr_per
1,0,9979,0,9979,"0.38461538461538464 ",3588,"0.3333333333333333 ",-13.333333333333345
1,1,5932,0,5932,"0.5172413793103449 ",869,"0.3333333333333333 ",-35.555555555555564
1,2,5967,0,5967,"0.41284403669724773 ",825,"0.3333333333333333 ",-19.259259259259267
1,3,6080,0,6080,"0.3333333333333333 ",769,"0.3333333333333333 ",0
1,4,6177,0,6177,"0.3333333333333333 ",771,"0.3333333333333333 ",0
1,5,5889,0,5889,"0.38461538461538464 ",879,"0.3333333333333333 ",-13.333333333333345
1,6,6086,0,6086,"0.3333333333333333 ",838,"0.3333333333333333 ",0
1,7,5909,0,5909,"0.38461538461538464 ",755,"0.3333333333333333 ",-13.333333333333345
1,8,5648,0,5648,"0.3333333333333333 ",754,"0.3333333333333333 ",0
1,9,6083,0,6083,"0.4017857142857143 ",738,"0.3333333333333333 ",-17.037037037037045
2,0,9712,1,9713,"0.149812734082397 ",3669,"0.14336917562724014 ",-4.301075268817212
2,1,5868,0,5868,"0.14336917562724014 ",844,"0.14336917562724014 ",0
2,2,6192,0,6192,"0.26490066225165565 ",754,"0.14336917562724014 ",-45.87813620071685
2,3,5372,0,5372,"0.149812734082397 ",923,"0.14336917562724014 ",-4.301075268817212
2,4,5858,0,5858,"0.17467248908296942 ",896,"0.14336917562724014 ",-17.921146953405017
2,5,4521,0,4521,"0.2247191011235955 ",1037,"0.14336917562724014 ",-36.20071684587814
2,6,4739,0,4739,"0.22346368715083798 ",837,"0.14336917562724014 ",-35.842293906810035
2,7,5778,0,5778,"0.14336917562724014 ",914,"0.14336917562724014 ",0
2,8,5765,0,5765,"0.14336917562724014 ",783,"0.14336917562724014 ",0
2,9,5649,0,5649,"0.21390374331550802 ",789,"0.14336917562724014 ",-32.97491039426524
3,0,9963,0,9963,"0.03155339805825243 ",3815,"0.03155339805825243 ",0
3,1,5946,0,5946,"0.03155339805825243 ",1100,"0.03155339805825243 ",0
3,2,6383,0,6383,"0.03155339805825243 ",1019,"0.03155339805825243 ",0
3,3,5832,0,5832,"0.03155339805825243 ",916,"0.03155339805825243 ",0
3,4,5876,0,5876,"0.03155339805825243 ",868,"0.03155339805825243 ",0
3,5,6317,0,6317,"0.03155339805825243 ",857,"0.03209876543209877 ",1.6990291262136
3,6,6081,0,6081,"0.03155339805825243 ",921,"0.03155339805825243 ",0
3,7,5843,0,5843,"0.03155339805825243 ",778,"0.03155339805825243 ",0
3,8,6007,0,6007,"0.03155339805825243 ",763,"0.03209876543209877 ",1.6990291262136
3,9,6077,0,6077,"0.03155339805825243 ",757,"0.03155339805825243 ",0
4,0,9845,0,9845,"0.7168141592920354 ",3361,"0.5955882352941176 ",-16.911764705882355
4,1,5816,0,5816,"0.7570093457943925 ",682,"0.5955882352941176 ",-21.323529411764707
4,2,5847,0,5847,"1.208955223880597 ",987,"0.6183206106870229 ",-48.854961832061065
4,3,6055,0,6055,"1.208955223880597 ",1035,"0.5955882352941176 ",-50.73529411764706
4,4,6104,0,6104,"0.8526315789473684 ",1103,"0.5955882352941176 ",-30.14705882352941
