#dataset_conf_id,mypso_max_span,ndpso_max_span
4262,0.43982494529540483,0.4407894736842105
4263,0.2481962481962482,0.2492753623188406
4264,0.8864628820960698,1
4265,0.00851063829787234,0.008830022075055188
4266,0.13673805601317957,0.13673805601317957
4267,0.49122807017543857,0.49122807017543857
4268,0.3416370106761566,0.3416370106761566
4269,0.17870036101083034,0.17870036101083034
4270,0.7737556561085973,0.7737556561085973
4271,0.27341772151898736,0.27341772151898736
4272,0.2198852772466539,0.2198852772466539
4273,0.801980198019802,0.801980198019802
4274,0.8302469135802469,0.8302469135802469
4275,0.2887700534759358,0.2887700534759358
4280,0.40130151843817785,0.40130151843817785
4287,0.08029197080291971,0.08029197080291971
4294,0.16129032258064516,0.16129032258064516
4295,0.04113924050632911,0.04113924050632911
4296,0.05263157894736842,0.05263157894736842
4297,0.30327868852459017,0.3114754098360656
4298,0.15359477124183007,0.15359477124183007
4299,0.08818011257035648,0.08818011257035648
4300,0.46285714285714286,0.46285714285714286
4301,0.23823529411764705,0.23823529411764705
4302,0.16883116883116883,0.16883116883116883
4318,0.288135593220339,0.30177514792899407
4321,0.3254437869822485,0.3582089552238806
4322,0.1638655462184874,0.1702127659574468
4323,0.10891089108910891,0.10891089108910891
4324,0.3445945945945946,0.37241379310344824
4325,0.1871508379888268,0.20180722891566266
4326,0.1678082191780822,0.1827731092436975
4328,1.32,1.3546511627906976
4329,0.7704918032786885,0.8036529680365296
4348,0.3902439024390244,0.426829268292683
4349,0.25112107623318386,0.26
4351,0.4426229508196721,0.46153846153846156
4354,0.7522123893805309,0.7926829268292683
4355,0.48859934853420195,0.5079365079365079
4375,23.799999999999997,23.799999999999997
4376,1.2718446601941746,1.2718446601941746
4377,1.6862745098039216,1.6862745098039216
4378,111.33333333333333,111.33333333333333
4379,2.592233009708738,2.592233009708738
4380,9.903225806451614,9.903225806451614
4381,18.6875,18.6875
4382,2.613861386138614,2.613861386138614
4383,2.311111111111111,2.311111111111111
4404,6.705882352941177,10.818181818181818
4407,12,22.2
4408,12.553191489361703,24.571428571428573
4410,23.526315789473685,36.57142857142857
4414,104.33333333333334,104.5
4429,16.64864864864865,43.333333333333336
4430,11.236111111111112,17.434782608695652
4431,3.51219512195122,6.355263157894737
4432,29.545454545454543,55.875
4433,7.571428571428572,12.948453608247421
4434,9.206896551724137,19.032258064516128
4435,74.4375,151.25
4436,28.28571428571428,98.16666666666667
4437,14.923076923076922,65.75
4456,0.7068965517241379,0.7068965517241379
4457,0.8557692307692307,0.8557692307692307
4458,1.9594594594594594,1.9594594594594594
4459,2.101449275362319,2.101449275362319
4460,0.6574923547400612,0.6574923547400612
4461,0.6171079429735234,0.6171079429735234
4462,4.449612403100775,4.449612403100775
4463,0.3607305936073059,0.3607305936073059
4464,1.3799392097264438,1.3799392097264438
4465,1.4945652173913044,1.4945652173913044
4466,0.38529411764705884,0.38529411764705884
4467,0.15257352941176472,0.15257352941176472
4468,2.8121546961325965,2.8121546961325965
4469,1.401098901098901,1.401098901098901
4470,0.7245283018867924,0.7245283018867924
4471,1.3595505617977528,1.3595505617977528
4472,1.138586956521739,1.138586956521739
4473,0.2540983606557377,0.2540983606557377
4474,1.231638418079096,1.231638418079096
4475,0.3063063063063063,0.3063063063063063
4476,0.061371841155234655,0.061371841155234655
4477,2.088397790055249,2.088397790055249
4478,1.4823848238482384,1.4823848238482384
4479,1.0850661625708884,1.0850661625708884
4480,0.20786516853932585,0.20786516853932585
4481,2.260869565217391,2.260869565217391
4482,1.4819494584837545,1.721174004192872
4483,187.90625,187.90625
4484,24.745098039215684,24.745098039215684
4485,115.93617021276596,115.93617021276596
4486,1495.75,1495.75
4488,1836.9999999999995,1836.9999999999998
4490,61.83471074380165,61.83471074380166
4491,38.97495183044315,38.97495183044316
4510,13.613333333333335,22.413333333333334
4511,16.631034482758626,54.599999999999994
4512,7.82648401826484,20
4513,31.93382352941177,42.648648648648646
4514,14.463215258855588,29.157407407407405
4515,23.734848484848484,79.46153846153845
4516,47.24852071005918,189.85714285714286
4517,26.399317406143346,39.31654676258993
4518,17.93980582524272,45.01234567901235
4529,3.410179640718563,5.443037974683545
4537,0.3793103448275863,0.3793103448275863
4538,0.03303303303303304,0.03303303303303304
4539,0.6111111111111113,0.6111111111111113
4540,0.18627450980392155,0.18627450980392155
4541,0.09398496240601503,0.09398496240601503
4543,0.19277108433734938,0.1927710843373494
4546,0.024539877300613498,0.024539877300613498
4547,0.016025641025641024,0.016025641025641024
4548,0.011111111111111112,0.011111111111111112
4549,0.06060606060606061,0.08695652173913043
4550,0.03088803088803089,0.05405405405405406
4551,0.019305019305019305,0.02448979591836735
4552,0.06306306306306306,0.1
4553,0.06093189964157706,0.1509433962264151
4554,0.03146853146853147,0.07692307692307693
4556,0.0160427807486631,0.0160427807486631
4557,0.007984031936127744,0.007984031936127744
4558,0.034722222222222224,0.05555555555555555
4559,0.02459016393442623,0.03278688524590164
4560,0.01569506726457399,0.022123893805309734
4561,0.10752688172043011,0.20833333333333334
4562,0.1225296442687747,0.125
4563,0.0248565965583174,0.049019607843137254
4564,0.625,0.625
4565,0.17543859649122806,0.17543859649122806
4566,0.37037037037037024,0.37037037037037024
4567,0.2515337423312884,0.2515337423312884
4568,0.3304347826086957,0.3304347826086957
4570,0.7395833333333333,0.7395833333333334
4571,0.35000000000000003,0.3500000000000001
4572,0.18518518518518517,0.18518518518518517
4573,0.06557377049180328,0.06557377049180328
4574,0.02955665024630542,0.02955665024630542
4575,0.014925373134328358,0.014925373134328358
4576,0.08235294117647059,0.13432835820895522
4577,0.09836065573770492,0.15789473684210525
4578,0.1162790697674419,0.21052631578947367
4579,0.26865671641791045,0.4
4580,0.12374581939799328,0.36363636363636365
4581,0.061381074168797956,0.11904761904761904
4585,0.09090909090909091,0.13793103448275862
4586,0.046296296296296294,0.10344827586206896
4587,0.03973509933774835,0.05737704918032788
4588,0.09554140127388534,0.20689655172413796
4589,0.06779661016949153,0.2777777777777778
4590,0.04978354978354979,0.1111111111111111
4591,0.20408163265306126,0.20408163265306126
4592,0.09404388714733547,0.09404388714733547
4593,0.18633540372670815,0.18633540372670815
4594,9.833333333333325,9.833333333333332
4595,0.1859756097560976,0.18597560975609762
4596,0.13026052104208422,0.13026052104208422
4597,1.1666666666666659,1.1666666666666667
4598,1.6037735849056602,1.6037735849056602
4599,0.3394160583941605,0.3394160583941605
4600,0.06481481481481481,0.06481481481481481
4602,0.020930232558139535,0.020930232558139535
4603,0.13888888888888892,0.20512820512820512
4604,0.17142857142857137,0.23809523809523808
4605,0.05906313645621181,0.12048192771084337
4606,0.5217391304347825,0.7
4607,0.059701492537313425,0.09328358208955223
4608,0.0746268656716418,0.14754098360655737
4609,0.09433962264150943,0.09433962264150943
4610,0.08,0.08
4611,0.023076923076923078,0.023076923076923078
4612,0.12903225806451615,0.2631578947368421
4613,0.14285714285714285,0.21621621621621623
4614,0.04419889502762431,0.06177606177606177
4615,0.5921052631578948,0.9
4616,0.3961538461538462,0.7142857142857143
4617,0.08588957055214723,0.4166666666666667
4618,1.7023809523809523,4.366666666666667
4619,1.9,6.071428571428571
4620,0.6877470355731224,1.0521739130434782
4621,2.808510638297872,4.173913043478261
4622,3.3141025641025634,11.785714285714285
4623,0.9444444444444444,1.8771929824561404
4624,7.5588235294117645,12.044444444444446
4625,4.4523809523809526,7.761904761904763
4626,2.8938547486033523,8.058823529411764
4627,0.7142857142857143,0.98
4635,1.0985401459854014,1.4814814814814814
4636,1.0526315789473684,2.5999999999999996
4637,2.7906976744186047,18
4640,3.59375,13.833333333333334
4642,4.782608695652174,9.28125
4643,2.026666666666667,4.610169491525424
4644,6.311475409836065,7.0476190476190474
4645,3.6703296703296706,5.576470588235293
4646,1.4307692307692306,3.7575757575757573
4647,1.153125,1.8541666666666667
4648,8.431818181818182,23.642857142857142
4649,6.507936507936508,24.125
4650,8.611111111111109,13.866666666666667
4651,10.776315789473683,25.35
4652,6.6582278481012676,8.677215189873417
4653,3.6601941747572813,5.4789473684210535
4654,2.680851063829787,2.9444444444444446
4655,0.8691588785046727,1.4375
4656,3.319327731092437,4.333333333333333
4657,3.743589743589743,5.055555555555555
4658,19.75,27.75
4659,5.649572649572649,8.23076923076923
4664,10.095238095238093,13.25
4665,3.886178861788618,4.7368421052631575
4666,18.893617021276594,26.25
4669,7.0813953488372094,9.882352941176471
4670,3.5025125628140703,6
4672,9.548387096774196,18.200000000000003
4673,5.8321678321678325,10.75757575757576
4674,2.788732394366197,4.890909090909091
4675,29.46875,74.85714285714286
4676,12.985714285714286,18.5
4677,3.9906976744186045,31
4678,13.96153846153846,27.653846153846157
4679,9.31216931216931,13.974358974358976
4680,7.8868501529051995,22.85
4693,7.322314049586777,10
4699,0.037037037037037035,0.037037037037037035
4700,0.03559322033898305,0.03559322033898305
