1029	7181	9688
1030	6558	9685
1031	6870	9686
1032	6617	9675
1033	7279	9691
1034	6846	9690
1035	6736	9631
1039	9138	9778
1047	9561	9872
1048	9755	9897
1051	9632	9914
1087	3770	3855
1109	5520	5822
1110	5598	5871
1111	5274	5435
1112	5630	5834
1113	5482	5594
1114	5557	5636
1116	5329	5527
1128	10654	10985
1171	8397	9455
1172	8571	10329
1173	8617	9824
1175	8843	9940
1176	8704	9559
1177	8477	9539
1178	8683	9686
1179	9184	9573
1180	8570	9205
1181	8447	9026
1182	8947	9467
1183	8422	9238
1184	8253	9032
1185	8539	9200
1188	8938	9396
1198	12540	14150
1199	12353	14422
1200	12188	14458
1201	12196	13977
1202	11696	13530
1203	12862	14032
1204	12704	14356
1205	12158	13784
1206	12186	13255
1207	12314	13719
1208	12626	14503
1209	12208	14497
1210	12849	14073
1211	11575	13733
1212	12790	14113
1213	12525	13669
1214	12329	13573
1215	12324	13814
1218	854	879
1221	836	877
1225	877	919
1227	841	928
1239	885	917
1240	884	921
1243	2406	3544
1244	2733	3541
1245	2372	3540
1246	2478	3540
1247	2393	3542
1248	2859	3545
1249	2389	3540
1250	2232	3542
1251	2396	3539
1252	3267	3656
1253	3291	3647
1254	3224	3610
1255	3292	3594
1256	3116	3667
1257	3331	3629
1258	3280	3593
1259	3215	3649
1260	3195	3612
1261	3432	3633
1262	3203	3698
1263	3160	3653
1264	3326	3680
1265	3573	3649
1266	3244	3657
1267	3389	3636
1268	3295	3651
1269	3324	3592
1270	2890	4465
1271	2854	4466
1272	2947	4464
1273	3007	4463
1274	2785	4468
1275	2883	4471
1276	2798	4465
1277	2852	4467
1278	2944	4469
1279	4282	4539
1280	4021	4614
1281	4208	4643
1282	4490	4627
1283	4228	4599
1284	4306	4609
1285	4120	4584
1286	3981	4554
1287	4341	4641
1288	3903	4511
1289	4070	4575
1290	4375	4571
1291	4257	4573
1292	4172	4564
1293	4364	4599
1294	3991	4497
1295	4245	4538
1296	4432	4519
1324	1455	2507
1325	1496	2509
1326	1494	2511
1327	1607	2510
1328	1465	2510
1329	1478	2508
1330	1650	2511
1331	1593	2511
1332	1765	2508
1352	6093	6892
1354	6477	7064
1355	6379	6661
1356	6384	6829
1357	6237	6659
1358	6235	6623
1359	6570	6875
1361	10587	10806
1363	11369	11580
1364	10536	11476
1365	10636	11475
1366	11083	11533
1367	10963	11505
1368	11279	11412
1369	9879	10076
1370	9863	10009
1371	10167	11079
1372	10074	10223
1373	10275	10593
1374	9934	10056
1375	9904	10442
1377	10034	10439
1415	3880	4105
1419	3945	3999
1420	4176	4214
1423	3960	4158
1424	4220	4220
1428	4186	4274
1432	3564	5485
1433	3530	5490
1434	4439	5507
1435	3826	5488
1436	3847	5483
1437	3776	5486
1438	3335	5463
1439	3998	5496
1440	4219	5500
1443	7128	7652
1444	7373	7810
1446	7411	8113
1447	7451	7693
1448	7645	8088
1449	7287	7587
1450	8381	8454
1451	7943	8711
1452	7843	8676
1453	8027	8395
1454	7903	7979
1455	7630	8437
1456	8161	8413
1457	7698	8655
1458	7994	8148
1567	7430	7955
1568	6862	7862
1569	7275	7658
1571	7104	7610
1572	7212	7610
1573	7073	7965
1575	7365	7556
1576	11735	13085
1577	11384	12799
1578	11546	12865
1579	11789	13294
1580	11518	13439
1581	11840	12655
1582	11737	13365
1583	11771	12994
1584	11641	12856
1585	10473	12450
1586	11073	12151
1587	11261	12188
1588	10576	11504
1589	11161	11962
1590	11846	12645
1591	10327	11168
1592	10941	12036
1593	12055	12885
1603	12752	16057
1604	13066	15960
1605	13414	16057
1606	12915	15756
1607	13152	15887
1608	13650	14912
1609	13692	15574
1610	13545	15511
1611	14094	16409
1612	12928	16120
1613	13276	16081
1614	13313	17023
1615	14576	16243
1616	13053	16112
1617	12667	16451
1618	14055	16796
1619	13029	16497
1620	13624	15846
1677	4279	4356
1679	4262	4327
2163	6607	6685
2165	5579	6093
2169	5430	6517
2170	9484	10991
2171	8739	10738
2172	8270	11455
2173	8550	9698
2174	8860	10123
2175	9356	10354
2176	9561	10600
2177	9104	10959
2178	9099	10493
2179	8186	9793
2180	8405	8951
2181	7495	8910
2182	7921	9091
2183	7663	9368
2184	7738	8854
2185	8261	8585
2186	8064	9392
2187	8103	9209
2243	3796	3876
2246	3797	3904
2247	3812	3883
2249	3643	3931
2250	3740	3835
2251	9266	9333
2252	9904	10121
2253	10013	10336
2257	10007	10408
2262	10106	10223
2267	10135	10220
2268	9446	9617
2269	1497	1632
2270	1383	1670
2271	1524	1637
2272	1543	1654
2273	1499	1632
2274	1527	1658
2275	1421	1598
2276	1512	1637
2277	1518	1625
2296	2209	3388
2297	2320	3322
2298	2123	3325
2299	2215	3414
2300	2045	3346
2301	2065	3340
2302	2638	3349
2303	2181	3350
2304	2048	3342
2305	4448	4848
2306	4697	4787
2307	4310	4345
2308	4414	4569
2320	4449	4575
2323	3098	4911
2324	3050	4897
2325	3244	5004
2326	3135	4924
2327	3329	5137
2328	3404	4867
2329	3523	4889
2330	3370	4893
2331	3118	5349
2335	5945	6387
2338	6372	6621
2339	6200	6329
2340	5972	6646
2341	6077	6961
2342	6097	6330
2343	6099	6605
2344	6322	7654
2345	6160	6490
2346	6372	6903
2349	6153	6595
2379	3370	3729
2382	3374	3682
2385	3682	3757
2386	5717	6093
2389	5594	6179
2390	5415	5912
2392	5612	5850
2397	5416	5564
2399	5818	6102
2410	5664	5967
2413	8666	9546
2414	7857	9694
2415	8547	9080
2416	8263	9066
2417	8254	9635
2418	8335	9169
2419	8306	9098
2420	8358	9673
2421	8633	9790
2422	8373	11265
2423	8455	9625
2424	8066	11170
2425	7980	9988
2426	8396	9796
2427	8596	9937
2428	8969	9471
2429	8263	9584
2430	8410	10345
2512	1901	1947
2513	1634	1995
2514	1719	1918
2515	1904	1967
2516	1669	1961
2517	1640	1958
2518	1696	1921
2519	1868	1914
2520	1802	1960
2531	2314	2443
2540	3241	3443
2541	3171	3906
2542	3398	3425
2543	3255	3546
2544	3146	3569
2545	3084	3756
2546	3423	3741
2547	3424	3471
2565	3940	4370
2566	4121	6624
2567	4177	6861
2568	4266	6721
2569	4697	6483
2570	4571	6749
2571	4429	6500
2572	4353	6502
2573	4479	6544
2574	4223	6577
2575	7440	8293
2620	5576	6112
2621	5622	6044
2622	5628	5919
2623	5707	6421
2625	5425	6250
2628	5742	6336
2629	9387	9764
2630	8955	10669
2631	8863	9432
2632	8737	12275
2633	8951	9690
2634	8639	12645
2635	8491	11121
2636	8653	11217
2637	9467	11690
2638	8942	11255
2639	9140	9601
2640	8935	10572
2641	9257	11482
2642	8838	12714
2643	8596	12440
2644	8896	11132
2645	9894	11169
2646	8390	11388
2651	13112	13588
2653	12627	13448
2656	15000	21021
2657	14842	22047
2658	14367	21702
2659	15949	23247
2660	15253	23007
2661	16298	23784
2662	15513	20388
2663	14940	21876
2664	16317	22230
2665	13698	19789
2666	13791	17252
2667	14637	16352
2668	14170	16309
2669	13638	16857
2670	13847	16696
2671	13435	18817
2672	14144	17163
2673	14253	17359
2729	1935	1997
2730	2000	2001
2733	1925	2035
2734	1955	1989
2736	1958	2032
2761	2777	2911
2791	9459	12186
2792	8952	12742
2793	9811	11314
2794	9803	13234
2795	8879	10820
2796	9730	11776
2797	9803	10719
2798	9974	12174
2799	9733	11945
2800	9392	11021
2801	9262	11646
2802	9281	11191
2803	9412	11541
2804	9022	12137
2805	9595	12031
2806	9660	10844
2808	9731	11335
2810	7537	7804
2811	7313	7833
2814	7682	7813
2818	9811	12176
2819	9686	13002
2820	9576	12967
2821	9396	12516
2822	9720	13465
2823	9924	14322
2824	9573	12486
2825	9242	12247
2826	10260	11520
2827	9784	14143
2828	10304	12771
2829	10762	12375
2830	9777	14576
2831	10734	13654
2832	9963	13537
2833	9997	12768
2834	10196	12917
2835	11178	13369
2836	2956	3365
2837	3420	3828
2838	3252	3653
2839	3080	3421
2840	3148	3463
2841	3199	3706
2842	3239	3554
2843	3220	3487
2844	3084	3727
2845	4434	4800
2847	5155	5767
2848	4753	5998
2850	4540	5198
2851	4238	4864
2852	4403	5145
2853	4599	5648
2854	4376	5356
2855	4860	4880
2859	4365	4922
2860	4358	4836
2861	4296	5244
2862	4588	5370
2867	4105	4254
2874	5332	5975
2876	5069	5668
2877	4738	4872
2879	4779	5689
2880	4795	5248
2881	5711	6281
2882	5083	5305
2884	5280	5655
2886	5051	5555
2887	5113	5662
2888	5130	5211
2889	4949	5177
2890	7378	8356
2891	7416	8183
2892	7514	8386
2893	7069	8066
2894	7571	8126
2896	7808	8110
2897	7730	8072
2898	7565	8003
2899	10650	12129
2900	9954	11765
2902	10365	11633
2903	9925	11574
2904	9945	11973
2905	9712	11942
2906	11442	11656
2907	9802	12101
2908	9997	11759
2909	11341	11643
2910	9530	11846
2911	9699	11295
2912	9505	11592
2913	10182	12163
2914	10121	11551
2915	9772	11199
2916	9785	10643
2944	1378	1576
2946	1140	1584
2947	1084	1572
2948	1339	1570
2949	1257	1576
2950	982	1582
2951	971	1578
2952	996	1583
2953	1575	1651
2954	1561	1655
2955	1495	1655
2956	1463	1636
2957	1553	1630
2958	1542	1608
2959	1505	1632
2960	1489	1625
2961	1520	1637
2962	1590	1640
2963	1554	1659
2964	1421	1609
2965	1500	1626
2966	1516	1631
2967	1495	1665
2968	1519	1634
2969	1522	1651
2970	1511	1630
2971	1655	2610
2972	1549	2614
2973	1672	2623
2974	1575	2606
2975	1565	2615
2976	1829	2609
2977	1874	2606
2978	1688	2597
2979	1524	2606
2980	2249	2679
2981	2324	2730
2982	2537	2676
2983	2219	2695
2984	2308	2699
2985	2169	2648
2986	2342	2710
2987	2341	2681
2988	2207	2715
2989	2334	2648
2990	2253	2730
2991	2317	2753
2992	2254	2685
2993	2535	2706
2994	2404	2687
2995	2499	2666
2996	2302	2657
2997	2325	2701
3031	4649	4698
3034	12490	12829
3036	11521	12097
3037	11312	12678
3038	11470	12071
3039	12029	13508
3040	11516	12316
3041	11405	12170
3042	10965	12311
3043	11862	12141
3044	11229	13406
3047	11934	12452
3049	12399	12669
3050	11644	13188
3051	11995	12810
3052	7222	8404
3053	7410	8799
3054	7017	8880
3055	7171	8257
3056	8343	8796
3057	7918	8550
3058	7210	8839
3059	7463	8367
3060	7684	8549
3061	14701	17163
3062	14547	16987
3063	14386	17612
3064	14724	17617
3065	13088	18321
3066	14637	17335
3067	14928	17220
3068	14242	16700
3069	15284	18414
3070	11818	14459
3071	12362	14584
3072	11283	19238
3073	12383	19595
3074	11613	18662
3075	11196	16770
3076	12165	17766
3077	11646	15826
3078	11562	18201
3081	1188	1261
3086	1248	1266
3115	4553	4734
3116	4470	4515
3117	4606	4697
3118	4145	4382
3119	4371	4862
3121	4657	4714
3123	4504	4740
3128	5090	5188
3139	9051	9068
3142	10161	12927
3143	10395	15485
3144	10751	13071
3145	10685	12878
3146	10504	14707
3147	11073	12828
3148	11430	13444
3149	10884	13557
3150	10717	13102
3151	11590	14437
3152	11911	13282
3153	10988	13909
3154	11522	15167
3155	10933	14361
3156	11417	13740
3157	11256	14163
3158	10495	14022
3159	11187	15307
3160	1531	1628
3161	1397	1624
3162	1564	1625
3163	1522	1628
3164	1544	1669
3165	1581	1632
3166	1495	1634
3167	1533	1659
3168	1513	1636
3187	3316	3484
3188	3196	3413
3189	3182	3501
3190	3307	3470
3191	2939	3541
3192	3200	3500
3193	3038	3332
3194	3309	3491
3195	3156	3674
3199	4074	4369
3200	4038	4458
3201	4100	4332
3203	4377	4561
3205	4265	4571
3207	3985	4468
3208	4129	4256
3212	4037	4589
3214	4204	4262
3215	4033	4261
3216	4030	4373
3217	3884	4218
3218	4051	4240
3220	4303	4360
3221	4198	4241
3223	5533	5888
3224	5272	5516
3225	5528	5615
3228	5075	6150
3233	4934	5078
3296	2799	3016
3538	1054	1274
3539	1168	1273
3540	1183	1311
3541	1167	1281
3542	948	1280
3543	1051	1270
3544	1175	1276
3546	890	1272
3592	755	1185
3593	782	1179
3594	772	1226
3595	779	1214
3596	777	1173
3597	775	1189
3598	821	1183
3599	785	1172
3600	777	1199
3619	1362	2358
3620	1688	2534
3621	1710	2317
3622	1431	2420
3623	1557	2373
3624	1530	2323
3625	1491	2442
3626	1511	2298
3627	1435	2328
3634	2823	2833
3644	3060	3109
3682	9044	10350
3683	8796	10543
3684	9219	10263
3685	9268	10524
3686	8598	9855
3687	9372	9862
3688	9424	9806
3689	9593	9649
3690	9176	10298
3691	8173	9092
3692	8289	9267
3693	7950	9217
3694	7887	8471
3695	8535	9038
3696	8020	9021
3697	8026	9151
3698	8438	8838
3699	7926	8534
3706	8393	8603
3709	13147	16345
3710	12940	17917
3711	12359	17801
3712	12067	15994
3713	12622	17913
3714	12073	18263
3715	12376	16595
3716	12455	17363
3717	11806	16957
3718	12455	16948
3719	12320	15329
3720	12250	16070
3721	12600	17133
3722	11848	16804
3723	13166	18066
3724	11037	17503
3725	12506	16220
3726	12697	15636
3758	2764	2766
3760	2842	2901
3762	2934	3233
3781	3993	5041
3782	4152	5190
3783	4205	4488
3784	4271	4650
3785	4682	4792
3786	4138	4856
3787	4525	4840
3788	3921	4639
3789	4156	4636
3810	3818	3997
3812	3735	4073
3813	4154	4331
3815	3941	4172
3817	7773	8391
3820	8311	9093
3825	7919	8581
3826	8612	9482
3828	8261	8302
3831	7702	8221
3832	7792	8138
3833	7783	7865
3834	7700	8381
3835	7183	7590
3837	6707	8577
3840	6457	8777
3842	6531	8152
3843	6559	9019
3844	10933	15051
3845	10296	14516
3846	11069	13687
3847	10901	13968
3848	10865	14086
3849	10933	14239
3850	10770	13977
3851	11355	13505
3852	11500	13468
3853	9501	11338
3854	10352	12766
3855	10492	13300
3856	10038	12980
3857	9439	14020
3858	9325	12275
3859	10388	12008
3860	9243	11690
3861	9284	12035
3862	11498	13733
3863	11652	13057
3864	11067	14299
3866	10757	13521
3867	11048	13485
3868	11755	13586
3869	11661	13063
3871	15056	22239
3872	15287	24638
3873	15128	24724
3874	14829	22322
3875	14307	25213
3876	15327	20050
3877	15371	23903
3878	15164	22444
3879	14461	21725
3880	15295	22835
3881	15173	21849
3882	15134	21586
3883	14256	22725
3884	15007	21288
3885	15679	21345
3886	15488	21513
3887	14907	20860
3888	15621	20240
3916	2389	2459
3917	2301	2452
3918	2297	2474
3919	2226	2410
3922	2414	2484
3923	2317	2471
3924	2354	2472
3926	3243	3272
3942	3129	3177
3943	3184	3319
3946	3088	3234
3949	3111	3449
3950	3222	3257
3952	3771	4218
3953	3941	4020
3954	3848	4159
3958	3859	4269
3960	3896	4122
3961	4001	4206
3962	4094	4249
3963	4135	4521
3966	4172	4342
3967	4070	4159
3969	4122	4215
3971	2540	2656
3978	2662	2675
3980	4445	4822
3983	4475	4684
3998	3515	3569
4000	3261	3421
4001	3373	3420
4006	6547	7354
4010	6013	7453
4012	6436	6998
4013	6129	6621
4014	6259	6608
4015	5408	6672
4016	5657	6436
4018	5391	6462
4019	4972	5898
4020	5073	5652
4022	5696	6116
4023	5669	6071
4024	8812	8849
4025	8220	8664
4026	8600	8642
4029	8714	8980
4033	12476	15437
4034	12311	15047
4035	12915	14026
4036	11900	16000
4037	11444	15866
4038	11388	15416
4039	12449	17343
4040	10914	15381
4041	12627	17842
4042	12390	15247
4043	11307	15488
4044	10784	16042
4045	12742	13864
4046	11727	14865
4047	11727	15066
4048	11098	14818
4049	11947	14356
4050	11748	15567
4051	1282	1324
4052	1222	1340
4053	1285	1332
4054	1271	1332
4055	1266	1331
4056	1165	1349
4057	1278	1337
4058	1270	1329
4059	1215	1345
4078	3258	5411
4079	3330	5339
4080	3577	5551
4081	3328	5554
4082	3329	5377
4083	3513	5316
4084	3455	5472
4085	3708	5346
4086	3531	5344
4087	6731	8458
4088	7072	8533
4089	6937	8592
4090	7483	8625
4091	7015	9014
4092	7054	9513
4093	6820	8114
4095	6876	8361
4105	4636	8478
4106	4596	7892
4107	4862	7917
4108	4897	8339
4109	4718	7914
4110	4691	7616
4111	4869	7861
4112	4780	8802
4113	4802	9024
4114	9756	11267
4115	10159	11747
4116	9973	11274
4117	9699	12962
4118	9534	13172
4119	9831	13085
4120	9636	11196
4121	9835	11503
4122	9156	11259
4124	9587	11100
4125	8597	10430
4127	9665	10933
4130	10026	10421
4434	2839	2917
4436	2778	2839
4483	3463	4346
4484	2794	4365
4485	2783	4470
4486	2843	4231
4487	2764	4429
4488	2621	4479
4489	2730	4245
4490	2839	4255
4491	2793	4360
4492	6244	6445
4493	6203	6958
4494	6227	7024
4495	6229	6754
4496	6208	6394
4498	6198	6572
4499	6405	6421
4500	6033	6704
4501	6183	7487
4503	6191	6978
4504	6495	6716
4505	6139	6849
4506	5649	6595
4507	5998	6666
4508	6039	6495
4509	6058	6895
4519	7096	8928
4520	7076	7913
4521	6857	8617
4522	8011	8073
4523	7331	7949
4524	7293	8063
4525	7423	9038
4526	7821	8092
4528	6808	7865
4530	6753	7347
4531	6695	7899
4532	6490	7652
4533	7204	7503
4534	7171	7362
4535	6862	7750
4536	6808	7567
4537	806	1171
4538	944	1184
4539	807	1168
4540	1103	1165
4541	1115	1173
4542	1147	1173
4543	1052	1193
4544	1068	1170
4546	1372	1382
4548	1375	1382
4555	1243	1302
4564	754	2089
4565	982	2109
4566	1034	2344
4567	1381	2084
4568	1204	2093
4569	1264	2096
4570	1652	2101
4571	1347	2092
4572	1233	2111
4573	1840	2328
4574	1811	2429
4575	1983	2323
4578	2214	2373
4579	2436	2732
4580	2337	2377
4582	1993	2426
4583	2106	2365
4584	2024	2461
4585	2406	2408
4588	2496	2766
4589	2404	2497
4591	1054	3121
4592	932	3381
4593	1058	3124
4594	1658	3128
4595	1661	3559
4596	1619	3177
4597	1742	3231
4598	1744	3115
4599	1800	3217
4600	2923	3613
4601	2710	3508
4602	2627	3462
4604	3209	3776
4607	3741	4010
4609	2589	3419
4610	2600	3464
4611	2701	3453
4612	3174	3552
4613	3405	3480
4614	3279	3425
4615	3458	3536
4616	3223	3503
4617	3265	3454
4661	5819	6204
4663	5044	5376
4665	5295	5479
4667	5155	5194
4671	5301	5326
4681	8040	10015
4682	8516	9351
4683	7951	10230
4684	9813	10876
4685	8273	10307
4686	8003	10530
4687	8385	9056
4688	7793	8841
4689	7886	10088
4690	8540	10219
4691	7613	10193
4692	7980	10431
4694	8229	10505
4695	7677	10030
4696	7896	10016
4697	9258	9936
4698	7565	10111
4858	2608	2764
4863	1875	1915
4881	3106	3285
4888	2027	2829
4889	2333	2639
4890	2131	2672
4891	2151	2704
4892	2291	2577
4893	2288	2708
4894	2298	2581
4895	2237	2626
4896	2314	2647
4897	4369	4540
4898	4292	5288
4900	4717	4738
4902	4324	4515
4905	4510	4603
4906	5267	5271
4907	5094	5892
4909	5576	5713
4914	5482	5994
4918	4454	4647
4924	7579	8181
4925	7206	7716
4926	7964	8932
4927	7556	8608
4929	7062	8292
4930	6758	7012
4931	7284	7669
4932	7778	8029
4933	7020	7035
4935	7358	8738
4936	7079	7434
4938	6710	7150
4939	7142	7543
4941	6997	7411
5001	4406	4550
5005	8138	9266
5006	8382	9492
5007	8626	8708
5009	8442	9156
5011	8362	8910
5012	8411	8574
5013	8265	8632
5014	9639	10750
5015	10008	10468
5017	9912	10063
5018	8723	9694
5019	9522	9690
5020	10144	10522
5021	9667	10743
5022	9865	10271
5077	5056	5400
5078	5122	5397
5081	5135	5472
5085	5062	5249
5095	10617	10668
5096	9962	10670
5097	9662	10224
5100	9524	10673
5101	9653	10086
5102	10151	10163
5103	10134	10991
5131	4762	5428
5132	5051	5153
5133	5619	5768
5137	4643	4832
5138	4832	5170
5141	8881	9371
5147	9569	9926
5150	8019	8583
5152	7653	7768
5154	7949	8315
5156	7230	7971
5157	8543	9451
5158	7056	8103
5159	7833	8130
5160	7076	8430
5161	7083	7708
5163	7585	7979
5164	7429	8494
5165	7211	9008
5166	7072	8192
5167	9841	12040
5168	9733	12338
5169	9757	12159
5170	9673	12439
5171	9811	13288
5172	10369	13264
5173	9709	13329
5174	9692	15759
5175	10761	11782
5176	10197	13854
5177	10606	13105
5178	10934	13578
5179	10133	13482
5180	10108	13156
5181	10150	13485
5182	11159	12737
5183	9922	13993
5184	9285	12585
5189	459	463
5212	2356	2447
5213	2272	2444
5214	2394	2473
5215	2223	2433
5217	2357	2485
5218	2295	2438
5219	2216	2439
5220	2221	2473
5250	6919	7641
5253	6800	6993
5266	699	865
5267	699	861
5268	818	867
5269	652	866
5270	801	863
5271	685	871
5273	724	866
5293	6291	6821
5295	6525	7318
5301	6629	6935
5302	13424	15052
5303	13980	16143
5304	14193	16118
5305	13329	17491
5306	14371	15233
5307	13222	17292
5308	15295	16591
5309	14372	16089
5310	13135	17055
5311	13698	15253
5312	12928	16169
5313	14713	16019
5314	14881	16333
5315	15648	17372
5316	14239	16569
5317	13918	15758
5318	14541	17146
5319	14981	16190
5320	13371	14448
5321	12514	15002
5322	13251	14939
5323	13018	15849
5324	13548	14430
5325	13634	15936
5326	13438	15291
5327	12668	15061
5328	12941	15110
5329	19320	28617
5330	20819	27660
5331	20563	32940
5332	19985	30372
5333	18249	27595
5334	19416	30922
5335	20869	29494
5336	20787	29291
5337	20076	29293
5338	19287	32853
5339	20292	30015
5340	21000	33699
5341	19496	28474
5342	21163	28414
5343	21416	29259
5344	20148	29235
5345	20839	30187
5346	21117	31110
5375	3905	4077
5378	3988	4102
5379	3753	4187
5381	3861	4080
5388	8730	9177
5389	9016	9165
5392	8612	8951
5395	9000	9503
5397	8895	10789
5401	10367	12375
5402	9960	12493
5403	10541	12750
5404	10573	13094
5405	10928	13221
5406	12114	12406
5407	10409	12434
5408	11538	12827
5409	10403	12846
5410	14455	19879
5411	13009	20860
5412	14056	19610
5413	13194	19272
5414	13905	18191
5415	13586	20559
5416	14530	18719
5417	14148	19498
5418	14261	19196
5419	15983	24316
5420	18053	24667
5421	17440	25072
5422	16939	23013
5423	17666	23886
5424	17026	23804
5425	17076	27072
5426	17277	27392
5427	16674	22699
5428	2872	3217
5429	2580	3242
5430	2597	3295
5431	2510	3272
5432	2588	3167
5433	2612	3358
5434	2977	3291
5435	2531	3181
5436	2882	3244
5438	8893	8931
5439	8477	8949
5443	8466	8685
5445	8761	9018
5454	9817	10652
5455	6376	6910
5456	5964	6878
5457	6256	6663
5458	5936	6700
5460	6369	7332
5461	6167	6513
5462	6014	7044
5464	12429	12996
5466	11550	12759
5468	12056	12311
5469	12706	12954
5470	13618	14121
5471	11836	12099
5472	11818	13277
5473	10757	11041
5474	9759	11521
5475	10566	11970
5476	11381	12159
5477	10779	11847
5478	10773	11436
5479	10887	11148
5480	11165	12030
5481	11155	11494
5483	12316	14824
5484	12223	14098
5485	13613	15309
5486	11308	15687
5487	12376	14892
5488	12525	15030
5489	12638	13865
5490	11593	16274
5491	16727	27632
5492	16858	23307
5493	16099	24295
5494	16879	23947
5495	16337	25901
5496	16725	26540
5497	16579	25247
5498	15947	26172
5499	17175	25229
5500	14521	22374
5501	16333	22741
5502	14768	22773
5503	15263	24679
5504	14610	21435
5505	15479	22668
5506	16360	24851
5507	15415	23360
5508	15295	23779
5580	3593	3658
5583	3478	3990
5595	2554	2605
5609	3789	3885
5610	3840	3841
5615	3683	3773
5626	5833	7604
5627	6505	7142
5628	5942	7181
5629	6139	6998
5630	5833	7095
5631	6233	6923
5632	6007	8189
5634	6501	7710
5635	6421	7326
5636	7204	7496
5637	6565	8818
5638	6268	7635
5639	6916	7611
5640	6724	7266
5641	6859	7327
5642	6357	8715
5643	6346	6874
5653	8234	10050
5654	8007	10734
5655	7813	10705
5656	8345	10767
5657	8197	10895
5658	8295	10442
5659	7999	10336
5660	8164	10595
5661	8246	10840
5662	7838	9916
5663	8271	11821
5664	7931	10427
5665	8091	11021
5666	8222	10823
5667	8537	11495
5668	8588	12220
5669	8759	10386
5670	8259	9834
5786	3500	3810
5788	7389	7543
5790	6700	7097
5792	6823	7696
5793	6997	7852
5795	6912	7138
5798	6766	7158
5799	6501	6606
5801	6427	6841
5803	7006	7128
5804	7269	7903
5816	8495	9004
5817	8320	9248
5818	8012	8679
5819	8357	8949
5820	8179	8928
5822	8437	8774
5823	8829	9726
5824	8902	9854
5826	8218	8811
5827	7992	8941
5828	8727	9871
5829	8254	9750
5830	8737	10492
5831	8810	10101
5832	7997	9643
5860	2847	3114
5861	2712	3194
5862	2738	3190
5863	2839	3155
5864	2808	3128
5865	2810	3142
5866	2925	3117
5867	2865	3149
5868	2956	3156
5879	6964	8123
5881	7562	8371
5882	7132	7597
5883	6442	7425
5885	7424	7836
5886	6910	7029
5888	5523	6618
5889	5896	7154
5890	5875	6850
5891	6086	6406
5892	6106	6660
5894	6107	6545
5895	5818	6318
5896	11441	13599
5897	11914	12318
5898	11384	13179
5899	10716	12114
5900	11210	12020
5902	11343	13522
5903	11209	14012
5904	11763	12809
5905	9554	11735
5906	9601	11817
5907	9977	12667
5908	9860	13057
5909	9612	14391
5910	9899	12564
5911	10840	14001
5912	10241	13207
5913	9618	12150
5975	2856	2869
6022	4441	5012
6023	4867	5082
6024	4721	5134
6025	4411	5122
6026	4938	5091
6027	4688	5130
6028	4776	5101
6029	4340	5125
6030	4868	5314
6031	11301	12473
6032	10791	12244
6033	10423	12151
6034	10912	12334
6035	11294	12611
6036	9929	12349
6037	10242	12330
6038	11118	12294
