#dataset_conf_id,mypso_avg_span,ndpso_avg_span
1709,0.991878735502109,0.994748312749284
1710,0.5937233621072598,0.6264686696596448
1729,4.330675450762828,6.845697674418605
1730,0.8777109313396221,1.2282972280194908
1731,1.184690366972477,2.279633027522936
1732,4.05887899423782,6.519068613716151
1733,2.2593059936908517,2.6023818892740387
1734,0.893119361554476,1.3259547449937812
1735,13.697085235920856,17.17857004830918
1736,2.163230808994572,3.268877865427507
1737,3.068127676659529,5.061725318540349
1756,2.341458545160614,2.4837684735864984
1757,1.3581661026879308,2.073521174764272
1758,1.2053840505347109,1.8165725124548655
1759,10.778386778860943,12.481266233766231
1760,1.9256914604787299,4.160463418331309
1761,2.027414819753875,3.9964995976968374
1762,7.106555588354008,11.433881689517914
1763,2.4295250065992073,4.034341902451578
1783,4.783505154639174,4.783505154639174
1784,0.875,0.875
1785,0.5046728971962616,0.5046728971962616
1787,1.283450704225352,1.283450704225352
1788,1.0303430079155673,1.0303430079155673
1789,111.3125,111.3125
1790,8.265822784810126,8.265822784810126
1810,1.6075471698113204,1.8916262353998203
1811,1.56420233463035,1.6986899124262258
1812,0.7870813397129187,0.8502520747168383
1813,9.867878787878784,11.173090909090911
1814,2.4013157894736845,2.6886736384936283
1815,2.14234693877551,2.8112049915507606
1816,6.967385681155973,8.069417850984124
1817,4.383392226148408,5.856980779286632
1818,5.379205753595995,6.305376872450043
1819,1.029938324135236,1.3223600263413702
1820,0.5641512901528511,0.6302663749191009
1821,0.3976310472673732,0.42056411169397945
1822,2.032712868026809,2.834477501005639
1823,1.0858096759752212,1.7628958933860237
1826,1.9512571010761253,2.0975521284970564
1827,1.3952137314141821,1.754714794052743
1828,1.1568123202225828,1.315451688299416
1829,0.37094217215773156,0.43285376834437794
1830,0.3642351179877858,0.6037965225208762
1831,4.382204482817108,6.723128494704662
1832,1.1421932678311655,1.5681351404568196
1833,0.5572031256429067,0.7273603867584726
1834,3.7051284655971726,4.3135325573935095
1835,2.2250529149400036,2.295127547578306
1836,1.2234092167418298,1.8155651706636313
1837,3.4113038277511962,10.126923076923077
1838,0.8064978761457635,1.026266258329965
